PLAYER,Pts_sum,Pts_mean,years_played,Mat_sum,Mat_mean,Wkts_sum,Wkts_mean,Dots_sum,Dots_mean,4s_sum,4s_mean,6s_sum,6s_mean,Catches_sum,Catches_mean,Stumpings_sum,Stumpings_mean,position,overseas_or_indian,median_season_ratings,avg_season_ratings,base_price
NathanCoulter-Nile,414.5,82.9,5,26,5.2,36,7.2,247,49.4,3,0.6,4,0.8,8,1.6,0,0,BWL,Overseas,8.90526315789474,28.9088323395445,0.75
NitishRana,502,125.5,4,46,11.5,7,1.75,35,8.75,84,21,60,15,9,2.25,0,0,BAT,Indian,44.2084237950499,38.399166546051,1
OwaisShah,183,45.75,4,23,5.75,0,0,0,0,34,8.5,23,5.75,7,1.75,0,0,BAT,Overseas,5.67589335723087,12.9952471879533,0.3
PankajSingh,162,32.4,5,17,3.4,11,2.2,111,22.2,0,0,0,0,5,1,0,0,BWL,Indian,2.48130081300813,3.76291828187299,0.3
ParasDogra,37.5,12.5,3,13,4.33333333333333,0,0,0,0,4,1.33333333333333,5,1.66666666666667,4,1.33333333333333,0,0,BAT,Indian,2.45714285714286,3.53174817385344,0.3
ParthivPatel,1296.5,108.041666666667,12,139,11.5833333333333,0,0,0,0,365,30.4166666666667,49,4.08333333333333,69,5.75,16,1.33333333333333,WK,Indian,25.5639344262295,26.9512604307626,1
ParveezRasool,84,21,4,11,2.75,4,1,60,15,1,0.25,0,0,3,0.75,0,0,BWL,Indian,2.48066614623992,2.47811856349166,0.3
PatCummins,209,69.6666666666667,3,16,5.33333333333333,17,5.66666666666667,118,39.3333333333333,5,1.66666666666667,4,1.33333333333333,2,0.666666666666667,0,0,BWL,Overseas,2.48771929824561,18.4493640862062,0.5
PaulValthaty,298.5,74.625,4,23,5.75,7,1.75,44,11,61,15.25,20,5,3,0.75,0,0,BAT,Indian,2.46843875548912,22.680439309016,0.5
PawanNegi,518,64.75,8,50,6.25,34,4.25,238,29.75,27,3.375,16,2,15,1.875,0,0,AR,Indian,4.89336459961786,13.632398350325,0.3
PinalShah,62,20.6666666666667,3,16,5.33333333333333,0,0,0,0,9,3,2,0.666666666666667,10,3.33333333333333,3,1,BAT,Indian,2.47874015748032,2.47892599864351,0.3
PiyushChawla,1932,161,12,157,13.0833333333333,150,12.5,1109,92.4166666666667,54,4.5,18,1.5,40,3.33333333333333,0,0,BWL,Indian,60.2797202797203,55.0958512679137,2
PradeepSangwan,267,38.1428571428571,7,26,3.71428571428571,20,2.85714285714286,187,26.7142857142857,1,0.142857142857143,0,0,3,0.428571428571429,0,0,BWL,Indian,2.47042253521127,7.97832098613955,0.3
PragyanOjha,906.5,129.5,7,80,11.4285714285714,85,12.1428571428571,574,82,0,0,0,0,14,2,0,0,BWL,Indian,28.1960784313725,44.0795355719257,1
PraveenKumar,1538,153.8,10,119,11.9,90,9,1076,107.6,23,2.3,17,1.7,12,1.2,0,0,BWL,Indian,70.4105090311987,53.3186217199163,2
PravinTambe,314.5,78.625,4,33,8.25,28,7,204,51,1,0.25,0,0,4,1,0,0,BWL,Indian,15.5209275857163,23.4421719907635,0.75
QuintondeKock,674,112.333333333333,6,50,8.33333333333333,0,0,0,0,155,25.8333333333333,54,9,31,5.16666666666667,8,1.33333333333333,WK,Overseas,21.538784696174,37.1934652871105,1
RPSingh,1120.5,160.071428571429,7,82,11.7142857142857,90,12.8571428571429,747,106.714285714286,2,0.285714285714286,1,0.142857142857143,20,2.85714285714286,0,0,BWL,Indian,60.2702702702703,60.4278804583316,2
RahulDravid,815.5,135.916666666667,6,89,14.8333333333333,0,0,0,0,269,44.8333333333333,28,4.66666666666667,18,3,0,0,BAT,Indian,35.1897163120567,40.4978948553417,1
RahulSharma,524.5,104.9,5,44,8.8,40,8,334,66.8,5,1,3,0.6,11,2.2,0,0,BWL,Indian,28.1351351351351,29.6358360321105,1
RahulTewatia,217,43.4,5,20,4,14,2.8,110,22,11,2.2,3,0.6,8,1.6,0,0,AR,Indian,2.5063829787234,3.7796536914771,0.3
RahulTripathi,309.5,103.166666666667,3,34,11.3333333333333,0,0,0,0,74,24.6666666666667,27,9,12,4,0,0,BAT,Indian,20.9333333333333,35.6900522527852,1
RajagopalSathish,131.5,32.875,4,34,8.5,3,0.75,30,7.5,22,5.5,6,1.5,6,1.5,0,0,AR,Indian,3.2937737602433,3.68548337134972,0.3
RajatBhatia,764,84.8888888888889,9,87,9.66666666666667,61,6.77777777777778,395,43.8888888888889,23,2.55555555555556,13,1.44444444444444,21,2.33333333333333,0,0,AR,Indian,5.75873015873016,13.2182230341089,0.3
RameshPowar,242.5,48.5,5,27,5.4,13,2.6,166,33.2,6,1.2,1,0.2,5,1,0,0,BWL,Indian,8.90869565217391,7.54690054173942,0.4
RashidKhan,728,242.666666666667,3,46,15.3333333333333,55,18.3333333333333,454,151.333333333333,5,1.66666666666667,9,3,15,5,0,0,BWL,Overseas,81.6666666666667,81.4141414141414,2
RaviBopara,270.5,90.1666666666667,3,24,8,11,3.66666666666667,61,20.3333333333333,39,13,16,5.33333333333333,7,2.33333333333333,0,0,BAT,Overseas,14.9219512195122,16.6961987517344,0.5
RavichandranAshwin,1701.5,170.15,10,139,13.9,125,12.5,1069,106.9,32,3.2,10,1,32,3.2,0,0,BWL,Indian,80.3175403225806,62.6790846728671,2
RavindraJadeja,1924.5,174.954545454545,11,170,15.4545454545455,108,9.81818181818182,824,74.9090909090909,135,12.2727272727273,65,5.90909090909091,63,5.72727272727273,0,0,AR,Indian,54.3448275862069,45.642430320567,1.5
RishabhPant,819,204.75,4,54,13.5,0,0,0,0,152,38,94,23.5,33,8.25,11,2.75,WK,Indian,75.9642857142857,62.5497227658187,2
RishiDhawan,275.5,68.875,4,26,6.5,18,4.5,151,37.75,13,3.25,4,1,6,1.5,0,0,AR,Indian,3.29662061239731,11.6961203455687,0.3
RobinUthappa,1923.5,160.291666666667,12,177,14.75,0,0,0,0,435,36.25,156,13,84,7,32,2.66666666666667,WK,Indian,50.2821939586646,52.5026451888968,1.5
RohitSharma,2106.5,175.541666666667,12,188,15.6666666666667,15,1.25,90,7.5,431,35.9166666666667,194,16.1666666666667,83,6.91666666666667,0,0,BAT,Indian,75.6397306397306,66.9130460349123,2
RossTaylor,371,53,7,55,7.85714285714286,0,0,0,0,66,9.42857142857143,46,6.57142857142857,18,2.57142857142857,0,0,BAT,Overseas,14.8900900900901,13.367186080079,0.5
RyantenDoeschate,166.5,33.3,5,29,5.8,2,0.4,22,4.4,26,5.2,15,3,8,1.6,0,0,BAT,Overseas,5.68620689655173,5.68359333309541,0.3
SAAsnodkar,192.5,48.125,4,20,5,0,0,0,0,56,14,10,2.5,7,1.75,0,0,BAT,Overseas,5.68611989504138,14.5219384264405,0.4
SachinBaby,69.5,23.1666666666667,3,18,6,2,0.666666666666667,5,1.66666666666667,11,3.66666666666667,5,1.66666666666667,5,1.66666666666667,0,0,BAT,Indian,2.47042253521127,4.61208600720065,0.3
SachinTendulkar,900.5,150.083333333333,6,78,13,0,0,4,0.666666666666667,295,49.1666666666667,29,4.83333333333333,23,3.83333333333333,0,0,BAT,Indian,41.2576489533011,42.7052955381876,1
SamBillings,145,36.25,4,22,5.5,0,0,0,0,31,7.75,10,2.5,13,3.25,0,0,BAT,Overseas,7.29175465057818,7.18909891500024,0.3
SamuelBadree,152.5,50.8333333333333,3,12,4,11,3.66666666666667,109,36.3333333333333,0,0,0,0,2,0.666666666666667,0,0,BWL,Overseas,5.7010101010101,12.1007058041743,0.3
SanathJayasuriya,488.5,162.833333333333,3,30,10,13,4.33333333333333,84,28,85,28.3333333333333,39,13,4,1.33333333333333,0,0,BAT,Overseas,40.3225806451613,42.6053461963622,1
SandeepSharma,1097,156.714285714286,7,79,11.2857142857143,95,13.5714285714286,732,104.571428571429,2,0.285714285714286,0,0,11,1.57142857142857,0,0,BWL,Indian,60.3846153846154,59.3583345287965,2
SanjuSamson,854,122,7,93,13.2857142857143,0,0,0,0,170,24.2857142857143,89,12.7142857142857,43,6.14285714285714,4,0.571428571428571,WK,Indian,38.1754385964912,39.16996264519,1
SarfarazKhan,156,39,4,33,8.25,0,0,0,0,45,11.25,11,2.75,2,0.5,0,0,BAT,Indian,7.29091657067632,8.79468572080076,0.3
SaurabhTiwary,447.5,49.7222222222222,9,81,9,0,0,0,0,93,10.3333333333333,45,5,23,2.55555555555556,0,0,BAT,Indian,8.90638297872341,12.0192995422456,0.4
ScottStyris,151.5,50.5,3,12,4,8,2.66666666666667,83,27.6666666666667,10,3.33333333333333,3,1,2,0.666666666666667,0,0,AR,Overseas,4.10989010989011,8.04972651869204,0.3
ShadabJakati,562.5,80.3571428571429,7,59,8.42857142857143,47,6.71428571428571,338,48.2857142857143,3,0.428571428571429,0,0,21,3,0,0,BWL,Indian,28.1515151515152,22.2123604244553,1
ShahbazNadeem,600.5,66.7222222222222,9,64,7.11111111111111,42,4.66666666666667,416,46.2222222222222,1,0.111111111111111,0,0,14,1.55555555555556,0,0,BWL,Indian,8.89259259259259,16.7382667927364,0.4
ShakibAlHasan,936,117,8,63,7.875,59,7.375,457,57.125,70,8.75,20,2.5,11,1.375,0,0,AR,Overseas,19.0714285714286,27.6230634678114,0.75
ShaneWarne,724.5,181.125,4,55,13.75,57,14.25,429,107.25,14,3.5,6,1.5,16,4,0,0,BWL,Overseas,70.4887218045113,67.9976442043194,2
ShaneWatson,2698,245.272727272727,11,134,12.1818181818182,92,8.36363636363636,804,73.0909090909091,343,31.1818181818182,177,16.0909090909091,38,3.45454545454545,0,0,AR,Overseas,68,61.9699327369808,2
ShanthakumaranSreesanth,562.5,112.5,5,44,8.8,40,8,400,80,6,1.2,0,0,3,0.6,0,0,BWL,Indian,14.988679245283,30.3302250917416,1
ShardulThakur,442.5,110.625,4,36,9,36,9,268,67,5,1.25,1,0.25,13,3.25,0,0,BWL,Indian,34.1905594405594,37.8077135827136,1
ShaunMarsh,1003,111.444444444444,9,71,7.88888888888889,0,0,0,0,266,29.5555555555556,78,8.66666666666667,26,2.88888888888889,0,0,BAT,Overseas,32.1428571428571,34.7130935984119,1
ShaunTait,306.5,76.625,4,21,5.25,23,5.75,200,50,1,0.25,1,0.25,8,2,0,0,BWL,Overseas,11.912586970272,14.4213204393139,0.5
ShikharDhawan,1862,143.230769230769,13,164,12.6153846153846,4,0.307692307692308,17,1.30769230769231,527,40.5384615384615,96,7.38461538461538,71,5.46153846153846,0,0,BAT,Indian,50.2272727272727,46.1828366495622,1.5
ShreevatsGoswami,148,24.6666666666667,6,29,4.83333333333333,0,0,0,0,32,5.33333333333333,3,0.5,16,2.66666666666667,7,1.16666666666667,WK,Indian,2.47968631419175,3.01183257968111,0.3
ShreyasGopal,405,81,5,31,6.2,38,7.6,211,42.2,14,2.8,1,0.2,9,1.8,0,0,BWL,Indian,8.90869565217391,24.5419216723638,0.5
ShreyasIyer,662,132.4,5,62,12.4,0,0,0,0,149,29.8,67,13.4,22,4.4,0,0,BAT,Indian,50.2380952380952,48.7053968253968,1.5
SiddarthKaul,509,101.8,5,45,9,49,9.8,320,64,0,0,0,0,7,1.4,0,0,BWL,Indian,8.92987012987013,28.4341791541792,0.75
SiddharthChitnis,54,13.5,4,11,2.75,2,0.5,10,2.5,10,2.5,2,0.5,2,0.5,0,0,BAT,Indian,2.47824869078066,3.26947514628908,0.3
SiddharthTrivedi,775,129.166666666667,6,76,12.6666666666667,65,10.8333333333333,494,82.3333333333333,3,0.5,1,0.166666666666667,17,2.83333333333333,0,0,BWL,Indian,44.2270408163265,41.0207918774132,1
SouravGanguly,654.5,130.9,5,59,11.8,10,2,75,15,137,27.4,42,8.4,22,4.4,0,0,BAT,Indian,32.15625,41.0535426521602,1
SreenathArvind,485,97,5,38,7.6,45,9,290,58,7,1.4,0,0,8,1.6,0,0,BWL,Indian,14.925,28.1901568846691,0.75
SrikkanthAnirudha,55,11,5,16,3.2,0,0,0,0,7,1.4,5,1,8,1.6,0,0,BAT,Indian,2.46369426751592,3.10614193259278,0.3
SteveSmith,726.5,103.785714285714,7,81,11.5714285714286,0,0,0,0,180,25.7142857142857,49,7,42,6,0,0,BAT,Overseas,32.1408450704225,30.1150025813724,1
StuartBinny,611,61.1,10,95,9.5,22,2.2,199,19.9,66,6.6,35,3.5,19,1.9,0,0,AR,Indian,5.70668482578595,10.4781435571921,0.3
SubramaniamBadrinath,523,87.1666666666667,6,95,15.8333333333333,0,0,0,0,154,25.6666666666667,28,4.66666666666667,16,2.66666666666667,0,0,BAT,Indian,21.5602564102564,21.8146731000227,0.75
SunilNarine,1907,238.375,8,110,13.75,122,15.25,1051,131.375,93,11.625,44,5.5,17,2.125,0,0,AR,Overseas,62.3774436090226,58.911950257345,2
SunnySohal,153,51,3,21,7,0,0,0,0,34,11.3333333333333,18,6,2,0.666666666666667,0,0,BAT,Indian,14.926582278481,15.1735537419498,0.5
SureshRaina,2532.5,211.041666666667,12,193,16.0833333333333,25,2.08333333333333,281,23.4166666666667,493,41.0833333333333,194,16.1666666666667,101,8.41666666666667,0,0,BAT,Indian,80.5131578947369,75.4467907893728,2
SuryakumarYadav,674,96.2857142857143,7,85,12.1428571428571,0,0,2,0.285714285714286,161,23,47,6.71428571428571,42,6,0,0,WK,Indian,14.9204819277108,25.8895857496995,0.75
ThisaraPerera,514,85.6666666666667,6,37,6.16666666666667,31,5.16666666666667,227,37.8333333333333,23,3.83333333333333,26,4.33333333333333,12,2,0,0,AR,Overseas,3.28264462809917,19.8380254164578,0.5
TillakaratneDilshan,392,78.4,5,38,7.6,5,1,46,9.2,98,19.6,11,2.2,18,3.6,0,0,BAT,Overseas,8.91904761904762,16.2821686312822,0.4
TimSouthee,506.5,72.3571428571429,7,40,5.71428571428571,28,4,332,47.4285714285714,8,1.14285714285714,4,0.571428571428571,17,2.42857142857143,0,0,BWL,Overseas,8.89708737864078,16.7610032027289,0.4
TirumalasettiSuman,317.5,63.5,5,43,8.6,6,1.2,43,8.6,55,11,26,5.2,10,2,0,0,BAT,Indian,5.68333333333333,14.0618341233007,0.4
TrentBoult,468.5,93.7,5,33,6.6,38,7.6,297,59.4,0,0,1,0.2,14,2.8,0,0,BWL,Overseas,8.92048192771084,25.7742683289398,0.75
UmeshYadav,1481,148.1,10,119,11.9,119,11.9,948,94.8,11,1.1,4,0.4,30,3,0,0,BWL,Indian,50.250626566416,50.251204999583,1.5
UnmuktChand,131.5,21.9166666666667,6,21,3.5,0,0,0,0,32,5.33333333333333,9,1.5,8,1.33333333333333,0,0,BAT,Indian,4.0668903803132,4.6096074068408,0.3
VVSLaxman,110,27.5,4,20,5,0,0,0,0,33,8.25,5,1.25,4,1,0,0,BAT,Indian,4.0790526184227,5.58292240356286,0.3
VarunAaron,531.5,75.9285714285714,7,47,6.71428571428571,42,6,365,52.1428571428571,2,0.285714285714286,2,0.285714285714286,3,0.428571428571429,0,0,BWL,Indian,8.90989010989011,18.075844573858,0.5
VijayShankar,241.5,60.375,4,33,8.25,2,0.5,23,5.75,34,8.5,24,6,17,4.25,0,0,AR,Indian,10.0204004329004,9.61604123994015,0.5
VinayKumar,1309.5,119.045454545455,11,105,9.54545454545454,105,9.54545454545454,763,69.3636363636364,21,1.90909090909091,9,0.818181818181818,38,3.45454545454545,0,0,BWL,Indian,28.2564102564103,36.3004805309871,1
ViratKohli,2119.5,176.625,12,177,14.75,4,0.333333333333333,52,4.33333333333333,480,40,191,15.9166666666667,74,6.16666666666667,0,0,BAT,Indian,55.2351351351351,55.1284341601502,2
VirenderSehwag,1263,180.428571428571,7,93,13.2857142857143,6,0.857142857142857,43,6.14285714285714,310,44.2857142857143,99,14.1428571428571,31,4.42857142857143,0,0,BAT,Indian,80.5882352941176,65.2997867668835,2
WashingtonSundar,231,77,3,21,7,16,5.33333333333333,131,43.6666666666667,5,1.66666666666667,4,1.33333333333333,7,2.33333333333333,0,0,AR,Indian,7.32048192771084,10.1259580992885,0.3
WayneParnell,358,89.5,4,26,6.5,26,6.5,241,60.25,4,1,1,0.25,5,1.25,0,0,BWL,Overseas,15.5296647691335,17.0272209763671,0.75
WriddhimanSaha,804,67,12,120,10,0,0,0,0,160,13.3333333333333,59,4.91666666666667,60,5,19,1.58333333333333,WK,Indian,5.7047149122807,16.7689511138155,0.4
YoMahesh,202,67.3333333333333,3,17,5.66666666666667,20,6.66666666666667,117,39,0,0,0,0,6,2,0,0,BWL,Indian,5.67352941176471,22.816848513599,0.5
YusufPathan,1856.5,154.708333333333,12,174,14.5,42,3.5,394,32.8333333333333,262,21.8333333333333,158,13.1666666666667,43,3.58333333333333,0,0,AR,Indian,36.0111111111111,37.7598208900534,1
YuvrajSingh,1535,139.545454545455,11,132,12,36,3.27272727272727,260,23.6363636363636,217,19.7272727272727,149,13.5454545454545,34,3.09090909090909,0,0,BAT,Indian,44.1923076923077,43.0231740506011,1
YuzvendraChahal,1047.5,149.642857142857,7,84,12,100,14.2857142857143,650,92.8571428571429,0,0,0,0,19,2.71428571428571,0,0,BWL,Indian,60.3333333333333,60.6733895308561,2
ZaheerKhan,1321.5,132.15,10,100,10,102,10.2,875,87.5,11,1.1,2,0.2,22,2.2,0,0,BWL,Indian,39.2056451612903,42.6088709329119,1
